Class ID,Class Type,Class Title,Campus,Credits,Days,Time,Date,Instructor
THEA102911,LEC,Introduction to Performance,NEWRK,3 Hrs,MTWRF,9:45AM - 11:15AM ,Jul 12 - Aug 12,"Haus,Heinz-Uwe"
THEA104010,LEC,Introduction to Theatre and Drama,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Carlsen,Allan"
THEA104910,LEC,Introduction to Theatre and Drama,NEWRK,3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Carlsen,Allan"
THEA200152,LEC,Introduction to Theatre Production,NEWRK,3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Smitheimer,Eileen T."
THEA200192,LEC,Introduction to Theatre Production,NEWRK,3 Hrs,,Canceled,,
THEA241010,LEC,Western Theatre: Live on Stage,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Tague,Steven Jay"
THEA241011,LEC,Western Theatre: Live on Stage,NEWRK,3 Hrs,,Canceled,,
THEA241910,LEC,Western Theatre: Live on Stage,NEWRK,3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Tague,Steven Jay"
THEA241911,LEC,Western Theatre: Live on Stage,NEWRK,3 Hrs,,Canceled,,
THEA309010,LEC,Fundamentals of Stage Management,NEWRK,3 Hrs,,Canceled,,
THEA309010,LEC,Fundamentals of Stage Management,NEWRK,3 Hrs,,Canceled,,
THEA309910,LEC,Fundamentals of Stage Management,NEWRK,3 Hrs,,Canceled,,
UAPP110010,LEC,Changing the World and Public Policy,NEWRK,3 Hrs,MWF,10:00AM - 12:30PM ,Jun 7 - Jul 9,"Barnes,Philip James"
UAPP225910,LEC,Crafting Public Policy,NEWRK,3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Taylor,Casey"
UAPP300910,LEC,Public Policy Field Experience,NEWRK,1-9 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Bell,Signe Clayton"
UAPP366000,IND,Independent Study,NEWRK,1-6 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
UAPP466000,IND,Independent Study,NEWRK,1-6 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
UAPP666000,IND,Special Problem,NEWRK,1-12 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
UAPP696610,LEC,Human Resources in Public and Nonprofit Organizations,NEWRK,3 Hrs,ASYN,7-week Session A 6/7-7/23,Jun 7 - Jul 23,"Sowa,Jessica"
UAPP696611,LEC,Human Resources in Public and Nonprofit Organizations,NEWRK,3 Hrs,ASYN,7-week Session A 6/7-7/23,Jun 7 - Jul 23,"Sowa,Jessica"
UAPP866000,IND,Special Problem,NEWRK,1-12 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
UAPP868000,RSC,Research,NEWRK,1-6 Hrs,TBD,10-Week Session 6/7-8/12,Jun 7 - Aug 12,Staff
UAPP868800,RSC,Research,NEWRK,1-6 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Martin,Mary J"
UAPP869000,IND,Master's Thesis,NEWRK,1-6 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
UAPP869900,IND,Master's Thesis,NEWRK,1-6 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,Staff
UAPP870000,IND,Readings,NEWRK,1-6 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
UNIV049010,ADM,SPECIAL SESSION ACTIVITY,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
UNIV112910,LEC,Skilmod: Academic Self Management,NEWRK,1 Hrs,MWF,10:30AM - 11:30AM ,Jul 12 - Aug 12,"Martin,Joanna"
UNIV112911,LEC,Skilmod: Academic Self Management,NEWRK,1 Hrs,MWF,11:30AM - 12:30PM ,Jul 12 - Aug 12,"Volpe,Julia Dawn Eichhorn"
UNIV112912,LEC,Skilmod: Academic Self Management,NEWRK,1 Hrs,MWF,11:30AM - 12:30PM ,Jul 12 - Aug 12,"Thayer,Emily M"
UNIV112913,LEC,Skilmod: Academic Self Management,NEWRK,1 Hrs,MWF,11:30AM - 12:30PM ,Jul 12 - Aug 12,"Curtis,Moira Elizabeth"
UNIV112914,LEC,Skilmod: Academic Self Management,NEWRK,1 Hrs,MWF,1:00PM - 2:00PM ,Jul 12 - Aug 12,"Becht Jr,Louis Aloysius"
UNIV112915,LEC,Skilmod: Academic Self Management,NEWRK,1 Hrs,MWF,1:00PM - 2:00PM ,Jul 12 - Aug 12,"Ringgold,Kelly S.N."
UNIV114910,LEC,Skilmod: Critical Thinking,NEWRK,1 Hrs,MWF,2:00PM - 2:50PM ,Jul 12 - Aug 12,"Burgher,Denise Georgette"
UNIV114911,LEC,Skilmod: Critical Thinking,NEWRK,1 Hrs,MW,3:00PM - 4:15PM ,Jul 12 - Aug 12,"Burgher,Denise Georgette"
UNIV167030,LEC,SEMINAR: EDGE SCHOLARS WORKSHOP,NEWRK,3 Hrs,TR,3:30PM - 5:00PM ,Jul 12 - Aug 12,"Mack,Nakia N"
UNIV167910,LEC,SEMINAR: STRATEGIES FOR COLLEGE WRITING,NEWRK,1 Hrs,MWF,9:00AM - 10:00AM ,Jul 12 - Aug 12,"Nester,Marie"
UNIV167911,LEC,SEMINAR: STRATEGIES FOR COLLEGE WRITING,NEWRK,1 Hrs,MWF,9:00AM - 10:00AM ,Jul 12 - Aug 12,"Gallagher,Caitlin"
UNIV167912,LEC,SEMINAR: STRATEGIES FOR COLLEGE WRITING,NEWRK,1 Hrs,MWF,10:15AM - 11:15AM ,Jul 12 - Aug 12,"Nester,Marie"
UNIV167913,LEC,SEMINAR: STRATEGIES FOR COLLEGE WRITING,NEWRK,1 Hrs,MWF,10:15AM - 11:15AM ,Jul 12 - Aug 12,"Cottle,Katherine"
UNIV167914,LEC,SEMINAR: STRATEGIES FOR COLLEGE WRITING,NEWRK,1 Hrs,MWF,10:15AM - 11:15AM ,Jul 12 - Aug 12,"Gallagher,Caitlin"
UNIV167915,LEC,SEMINAR: STRATEGIES FOR COLLEGE WRITING,NEWRK,1 Hrs,MWF,2:30PM - 3:30PM ,Jul 12 - Aug 12,"von Waldenburg,Ann"
UNIV167931,LEC,SEMINAR: METACOGNITIVE STRATEGIES,NEWRK,3 Hrs,MTWRF,1:15PM - 2:45PM ,Jul 12 - Aug 12,"Garton,Weston Davis"
UNIV269900,IND,Undergraduate Internship,NEWRK,0-6 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,"Schneider,Jeffrey Aaron"
UNIV360900,IND,Experiential Teaching,NEWRK,0-3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Holden,Tracey Quigley"
UNIV362000,IND,Experiential Learning,NEWRK,0-6 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
UNIV362010,IND,Experiential Learning,NEWRK,0-6 Hrs,,Canceled,,
UNIV362900,IND,Experiential Learning,NEWRK,0-6 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,"McGuire,Meghan Suzanne"
UNIV362901,IND,Experiential Learning,NEWRK,0-6 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Holden,Tracey Quigley"
UNIV362910,IND,Experiential Learning,NEWRK,0-6 Hrs,,Canceled,,
UNIV362911,IND,Experiential Learning,NEWRK,0-6 Hrs,,Canceled,,
UNIV363000,IND,Experiential Learning Sustaining,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
UNIV363900,IND,Experiential Learning Sustaining,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,"Serra,Susan T"
UNIV364010,LEC,Experiential Internship,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Motta,Christine A"
UNIV364011,LEC,Experiential Internship,NEWRK,3 Hrs,,Canceled,,
UNIV364070,LEC,Experiential Internship: CAPA VIRTUAL INTERNSHIP,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Bell,James"
UNIV364071,LEC,Experiential Internship: CEA VIRTUAL INTERNSHIP,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Bell,James"
UNIV364072,LEC,Experiential Internship: UNIV VIRTUAL INTERNSHIP,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Motta,Christine A"
UNIV364910,LEC,Experiential Internship,NEWRK,3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Sydnor-Epps,Robina Lynn"
UNIV364910,LEC,Experiential Internship,NEWRK,3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Sydnor-Epps,Robina Lynn"
UNIV364911,LEC,Experiential Internship,NEWRK,3 Hrs,,Canceled,,
UNIV365010,INT,Engaging for Change: Co-curricular Immersion and Community Engagement,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,"Kerr,Kathleen G"
UNIV365910,INT,Engaging for Change: Co-curricular Immersion and Community Engagement,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,"Kerr,Kathleen G"
UNIV367070,DIS,SEMINAR: VIRTUAL INTL CAPA INTERNSHIP,NEWRK,0 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Bell,James"
UNIV367071,DIS,SEMINAR: VIRTUAL INTL CEA INTERNSHIP,NEWRK,0 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Bell,James"
UNIV367072,DIS,SEMINAR: VIRTUAL INTL EGGG INTERNSHIP,NEWRK,0 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Bell,James"
UNIV367073,DIS,SEMINAR: VIRTUAL INTL ENTR INTERNSHIP,NEWRK,0 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Bell,James"
UNIV367075,DIS,SEMINAR: VIRTUAL INTL FASH INTERNSHIP,NEWRK,0 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Bell,James"
UNIV367076,DIS,SEMINAR: VIRTUAL INTL POSC INTERNSHIP,NEWRK,0 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Bell,James"
UNIV367077,DIS,SEMINAR: VIRTUAL INTL UNIV INTERNSHIP,NEWRK,0 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Bell,James"
UNIV367078,DIS,SEMINAR: VIRTUAL INTL ENGL INTERNSHIP,NEWRK,0 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Bell,James"
UNIV369000,RSC,Undergraduate Research Sustaining,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
UNIV369900,RSC,Undergraduate Research Sustaining,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,Staff
UNIV462910,IND,Experiential Learning,NEWRK,0-6 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,Staff
UNIV899011,IND,Master's Sustaining,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,"Martin,Mary J"
UNIV999011,IND,Ph.D. Sustaining,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,"Martin,Mary J"
UNIV999900,IND,Ph.D. Sustaining,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,"Martin,Mary J"
WOMS200010,LEC,Cultural Introduction to Sexualities and Gender Studies,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Glass-Heffner,Andrea Lyn"
WOMS201010,LEC,Introduction to Women's Studies,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Glass-Heffner,Andrea Lyn"
WOMS213910,LEC,Men and Women in American Society,NEWRK,3 Hrs,,Canceled,,
WOMS217010,LEC,"Sex, Violence, and the Media",NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Gadino,Nicholas Michael"
WOMS300910,LEC,Women in American History,NEWRK,3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Maestri,Melissa A"
